Moisture,Volatile_matter,Fixed_Carbon,Std.Ash,Hydrogen,Carbon,Nitrogen,Oxygen,Sulfur,GCV_kcal
1.1,18.3,64.3,16.3,4.3,72.9,0.8,4.5,1.2,6965.760930017956
1.95,26.02,60.83,11.2,4.61,75.6,1.37,6.05,1.17,7289.091129481629
0.7,23.2,51.2,24.9,4.1,63.7,1.4,3.4,2.5,6183.805769459217
1.0,16.7,67.6,14.7,4.1,74.8,1.4,4.0,1.0,7121.212257807654
1.4,19.0,72.9,6.7,4.5,81.0,1.7,4.8,1.3,7721.833557011652
1.35,21.35,47.99,29.31,3.59,53.12,1.17,4.81,8.0,5504.3411018925
1.7,20.2,48.8,29.3,3.8,57.4,0.8,5.5,3.2,5530.622259710805
1.9,17.2,73.6,7.3,4.5,81.0,1.8,4.4,1.0,7611.844602081327
0.7,22.3,54.3,22.7,4.1,65.7,1.0,2.9,3.6,6459.376435908792
0.8,15.7,60.8,22.7,3.7,66.3,1.0,3.0,3.3,6394.539136818073
1.4,15.7,57.2,25.7,3.7,62.5,1.4,4.6,2.1,5965.092018401169
2.0,22.0,67.8,8.2,4.6,77.4,1.2,7.9,0.7,7329.378206099016
1.5,21.2,64.5,12.8,4.1,74.5,1.6,6.0,1.0,6975.906315658485
3.5,19.7,62.4,14.4,4.2,70.1,1.5,9.4,0.4,6459.343133624955
2.1,24.5,52.6,20.8,4.3,64.5,1.1,8.8,0.5,6102.006960145242
1.1,41.7,47.7,9.5,5.4,72.1,1.5,5.1,6.4,7409.843149434474
2.4,33.1,31.6,32.9,4.0,49.2,0.9,7.8,5.2,4799.514126238614
2.8,35.9,33.9,27.4,4.4,53.6,1.1,8.3,5.2,5254.591468577175
6.3,36.6,49.1,8.0,5.4,72.2,1.4,11.7,1.3,6687.969658301523
4.7,41.6,47.3,6.4,5.5,70.6,1.4,11.8,4.3,6781.014304690311
4.4,36.3,46.4,12.9,5.2,68.0,1.5,11.8,0.6,6425.678625649851
5.5,38.3,44.7,11.5,5.3,67.3,1.3,12.8,1.8,6346.450739272722
4.6,39.1,48.8,7.5,5.3,70.0,1.4,12.2,3.6,6703.410496390953
6.6,36.2,48.3,8.9,5.2,67.1,1.4,14.1,3.3,6236.24237333328
3.4,35.4,48.8,12.4,5.0,69.0,1.3,11.3,1.0,6578.677736915004
7.2,36.0,48.4,8.4,5.3,67.0,1.4,14.7,3.2,6211.679200635249
2.9,36.4,49.6,11.1,5.0,70.7,1.4,11.1,0.7,6720.515013208374
3.1,36.2,46.8,13.9,4.9,67.8,1.4,11.3,0.7,6443.091958273677
2.9,37.0,53.2,6.9,5.3,74.3,1.5,11.2,0.8,7054.554974455065
4.9,28.6,52.9,13.6,4.8,66.4,1.3,13.1,0.8,6160.3017445739815
5.2,33.7,37.4,23.7,4.5,52.2,1.1,13.4,5.1,5038.576348970244
7.2,36.0,49.6,7.2,5.5,68.7,1.4,15.2,2.0,6304.390831351044
4.2,37.8,42.4,15.6,5.0,63.4,1.4,12.8,1.8,6082.824242763462
6.0,29.2,38.8,26.0,4.4,52.7,1.0,14.8,1.1,4786.802718779107
5.1,32.7,45.2,17.0,4.9,61.8,1.3,14.1,0.9,5825.525048817986
10.2,29.1,38.1,22.6,4.8,51.4,1.3,19.2,0.7,4462.28541220017
9.7,30.0,43.8,16.5,4.9,56.6,1.3,19.8,0.9,4881.580347422228
13.45,29.26,54.94,2.35,5.59,65.43,1.45,24.67,0.51,5470.481034059853
10.6,32.9,53.0,3.5,5.3,65.3,1.7,23.6,0.6,5593.131245976063
1.63,31.75,48.73,17.89,4.79,66.25,1.5,6.01,3.56,6705.219582114405
3.3,37.8,53.1,5.8,5.6,76.9,1.5,7.7,2.5,7458.15045880101
1.85,32.14,60.9,5.11,5.23,80.44,1.56,6.81,0.85,7733.411709940971
1.6,33.88,52.83,11.69,5.1,74.42,1.54,6.6,0.65,7275.256420200585
1.71,33.79,55.66,8.84,5.23,76.44,1.49,6.87,1.13,7469.512291387158
1.9,29.7,58.8,9.6,4.8,76.6,1.2,7.2,0.6,7309.093534942242
1.3,30.83,56.33,11.54,4.97,74.78,1.46,6.73,0.52,7273.8466513835065
2.0,38.58,56.2,3.22,5.56,79.69,2.41,7.56,1.56,7819.989646579522
1.9,35.6,56.7,5.8,5.4,78.7,1.7,7.5,0.9,7664.624924313162
1.45,34.18,58.33,6.04,5.33,79.38,1.34,7.3,0.61,7737.037433695232
1.35,34.98,59.96,3.71,5.23,81.64,1.51,7.31,0.6,7963.309845412221
1.28,34.98,58.53,5.21,5.29,79.93,1.61,7.26,0.7,7835.287177128951
1.96,34.26,59.63,4.15,5.39,80.09,1.59,8.03,0.75,7796.023101385853
1.3,32.61,58.4,7.69,4.96,76.94,1.66,8.1,0.65,7623.853575691231
2.05,33.29,57.56,7.1,5.15,78.68,1.47,6.91,0.69,7568.66428953888
1.97,36.99,53.15,7.89,5.4,76.29,1.89,6.93,1.6,7439.362009123278
2.64,32.89,53.02,11.45,5.11,72.65,1.59,7.66,1.54,7023.788644126692
1.99,36.94,54.72,6.35,5.38,77.25,1.9,7.18,1.94,7531.448260065267
2.3,32.35,50.34,15.01,4.91,69.77,1.47,7.47,1.37,6751.197179018505
2.38,33.55,56.63,7.44,5.17,77.03,1.38,7.71,1.27,7452.178771509276
1.75,32.48,62.36,3.41,5.22,81.43,1.35,7.44,1.15,7832.8642622194175
1.52,32.53,54.29,11.66,4.99,72.68,1.37,7.28,2.02,7133.54268694899
1.7,31.64,54.13,12.53,4.75,73.06,1.37,7.46,0.83,7028.294319168816
1.55,33.62,58.78,6.05,5.24,79.07,1.38,7.57,0.69,7666.86473040192
1.45,35.58,56.22,6.75,5.35,77.79,1.64,7.66,0.81,7609.606195629543
1.71,35.75,57.57,4.97,5.32,79.66,1.46,7.97,0.62,7758.105519404007
1.87,32.12,60.87,5.14,4.96,79.26,1.4,8.52,0.72,7707.891011195217
1.96,32.82,58.33,6.89,5.02,79.47,1.42,6.58,0.62,7680.134284902843
2.24,33.51,56.44,7.81,5.29,77.14,1.56,6.94,1.26,7481.245942551213
2.08,34.19,53.91,9.82,5.09,76.11,1.49,6.9,0.59,7379.897579603025
1.4,35.78,58.91,3.91,5.35,82.02,1.4,6.74,0.58,8006.308150213492
2.37,38.86,43.43,15.34,4.93,64.36,1.4,7.63,6.34,6581.552772782484
1.86,33.28,51.36,13.5,4.93,71.82,1.8,7.19,0.76,6968.371095336171
2.67,32.67,51.55,13.11,5.03,71.44,1.45,7.97,1.0,6900.637400389134
1.9,35.92,53.2,8.98,5.45,74.65,1.8,7.46,1.66,7296.634241272479
2.2,35.0,44.9,17.9,4.9,64.9,1.9,7.8,2.6,6476.918874295404
1.49,38.13,53.66,6.72,5.38,75.42,1.46,7.37,3.65,7595.582435041731
2.2,38.1,54.8,4.9,5.6,78.2,1.7,8.4,1.2,7674.830511062786
2.4,37.6,56.2,3.8,5.6,79.2,2.1,8.6,0.7,7729.020499407962
2.2,38.6,55.7,3.5,5.5,80.1,1.6,8.5,0.8,7772.04835661244
1.81,36.01,56.95,5.23,5.48,78.74,1.52,8.16,0.87,7667.336123835537
3.77,38.26,53.7,4.27,5.55,76.66,1.77,10.1,1.65,7359.925834790594
1.55,35.56,57.69,5.2,5.15,78.87,1.59,8.27,0.92,7698.567145581574
1.3,34.86,55.44,8.4,5.2,76.89,1.64,5.42,2.45,7617.832588217277
1.35,34.55,53.16,10.94,5.05,75.27,1.51,6.12,1.11,7401.569904834996
1.04,33.77,57.76,7.43,5.22,78.75,1.8,5.91,0.89,7760.418161549971
2.7,38.0,54.0,5.3,5.5,76.7,1.5,7.6,3.4,7527.584975401946
1.65,32.21,49.96,16.18,4.83,69.12,1.48,7.24,1.15,6739.264007931885
1.82,36.03,46.67,15.48,4.94,68.9,1.64,7.5,1.54,6737.433521615792
3.6,37.3,55.5,3.6,5.55,78.83,1.92,9.19,0.91,7495.45814061183
1.97,40.12,53.57,4.34,5.62,77.81,1.86,8.18,2.19,7680.919471691422
1.77,37.39,57.56,3.28,5.63,80.36,1.89,8.19,0.65,7958.876652935371
2.16,32.95,56.6,8.29,5.06,75.98,1.48,8.67,0.52,7325.532980574195
1.49,39.47,52.72,6.32,5.51,76.72,1.6,8.09,1.76,7679.713994937989
2.22,34.62,52.3,10.86,4.98,72.08,1.54,9.1,1.44,6991.115143617572
2.4,40.7,50.2,6.7,5.7,75.3,1.6,6.7,4.0,7520.536938615699
1.75,36.75,53.02,8.48,5.24,74.46,1.59,6.54,3.69,7438.076898758328
1.9,33.8,47.8,16.5,4.6,64.2,1.4,6.7,6.6,6527.787803550981
1.9,40.4,45.4,12.3,5.3,70.2,1.6,7.0,3.6,7076.094902627748
1.66,38.79,55.0,4.55,5.48,78.5,1.83,6.91,2.73,7783.88458253671
1.54,35.62,49.79,13.05,4.98,70.98,1.56,6.83,2.6,6943.534049986904
1.54,37.24,56.77,4.45,5.45,79.16,1.71,6.88,2.35,7760.594169482139
1.5,31.12,52.69,14.69,4.62,71.29,1.33,7.07,1.0,6912.469284094941
2.35,39.34,47.06,11.25,5.25,70.79,1.5,8.09,3.12,7000.765353938223
1.6,33.9,54.4,10.1,5.2,74.7,1.6,7.7,0.7,7250.655244731405
2.28,37.62,55.18,4.92,5.51,78.03,1.97,8.35,1.22,7598.093044611909
6.82,35.46,55.42,2.3,5.71,76.92,1.63,12.49,0.95,7092.548229983409
1.79,37.33,56.02,4.86,5.46,78.86,1.64,8.06,1.12,7663.987122164097
1.39,37.36,47.24,14.01,4.93,68.83,1.64,7.75,2.84,6984.781430429832
2.14,40.44,49.71,7.71,5.15,73.24,1.59,8.43,3.88,7277.608770477423
2.7,34.75,53.58,8.97,5.3,74.49,1.45,8.93,0.86,7151.794418839455
1.71,34.91,53.59,9.79,5.05,74.38,1.6,8.31,0.87,7262.208775036893
2.14,37.52,57.08,3.26,5.64,79.49,1.68,9.14,0.79,7727.884147046451
2.43,37.93,56.22,3.42,5.66,78.63,1.71,9.42,1.16,7608.091561520069
4.47,39.9,44.44,11.19,5.34,68.03,1.19,11.24,3.01,6562.460320043232
3.48,39.53,51.08,5.91,5.53,75.68,1.56,10.52,0.8,7293.206637803808
3.25,37.14,50.25,9.36,5.16,69.32,1.89,11.56,2.71,6698.4193073456045
1.2,37.1,47.8,13.9,5.1,69.7,1.4,5.5,4.4,7054.755884460767
1.1,38.3,47.8,12.8,5.1,71.0,1.2,5.9,4.0,7145.273008601199
2.52,37.43,48.05,12.0,5.02,68.46,1.45,7.59,5.48,6908.542736318088
2.45,39.49,44.51,13.55,5.13,67.66,1.5,7.63,4.53,6717.516419968365
2.08,38.41,52.24,7.27,5.38,75.53,1.75,7.74,2.33,7499.463612627878
2.23,37.04,52.32,8.41,5.28,73.4,1.6,8.13,3.18,7139.115434710872
1.2,38.5,54.1,6.2,5.5,76.0,0.9,7.4,4.0,7567.45357967178
1.64,38.0,57.79,2.57,5.56,80.66,2.17,7.83,1.21,7930.063747684738
2.59,37.05,48.13,12.23,5.06,69.49,1.52,8.7,3.0,6788.437618543098
3.06,36.53,58.76,1.65,5.54,81.23,1.75,9.13,0.7,7792.991196308172
2.37,36.54,50.48,10.61,5.23,72.17,1.88,8.52,1.59,6976.094454573915
2.95,36.17,48.34,12.54,5.19,69.87,1.58,9.13,1.69,6725.595205789899
2.29,41.47,50.64,5.6,5.65,75.52,1.68,8.58,2.97,7519.241486223279
5.95,35.48,47.48,11.09,5.28,66.1,1.43,11.93,4.17,6298.453246476912
4.77,35.94,55.72,3.57,5.61,77.07,1.89,10.93,0.93,7197.255912745917
2.41,38.6,48.52,10.47,5.19,72.47,1.75,8.85,1.27,6988.363450161312
2.14,35.88,56.65,5.33,5.39,78.07,1.7,8.64,0.87,7545.464389526574
6.59,36.4,44.71,12.3,5.21,62.85,1.41,12.62,5.61,5983.476627431181
1.82,32.94,48.75,16.49,4.85,67.8,1.44,8.46,0.96,6667.133281777257
2.45,40.65,48.09,8.81,5.44,72.04,1.43,9.13,3.15,7079.151549752211
4.1,37.3,54.5,4.1,5.4,77.3,1.9,10.7,0.6,7435.865892708192
2.41,36.44,52.58,8.57,5.19,73.67,1.73,9.29,1.55,7093.960876893582
2.4,40.3,48.3,9.0,5.7,71.5,1.3,9.3,3.2,7058.378856710262
2.31,36.26,58.41,3.02,5.52,79.44,2.0,9.27,0.75,7741.618572099462
2.0,39.4,50.9,7.7,5.6,75.3,1.7,9.1,0.6,7387.592986705093
1.9,36.2,57.0,4.9,5.5,77.8,1.7,9.1,1.0,7606.4488439082625
2.08,39.13,53.64,5.15,5.51,77.71,1.62,9.43,0.58,7559.883139133052
10.89,33.68,46.85,8.58,5.62,64.15,1.79,17.39,2.47,5711.42190638331
3.36,36.91,44.74,14.99,4.93,65.98,1.23,10.79,2.08,6315.3391930227845
9.66,35.63,51.17,3.54,5.86,70.68,1.34,16.77,1.81,6429.082268097834
0.9,30.4,60.4,8.3,5.4,76.5,1.2,4.1,4.5,7715.79916789425
2.7,35.5,45.5,16.3,4.8,64.7,1.3,7.5,5.4,6400.602526604652
1.3,39.33,51.16,8.21,5.3,74.2,1.67,6.31,4.31,7467.8014190977865
1.76,34.13,45.92,18.19,4.81,65.61,1.5,6.85,3.04,6467.8411990931845
3.37,37.8,47.29,11.54,5.04,69.28,1.43,8.63,4.08,6779.1116725816655
2.4,30.7,45.3,21.6,4.5,62.0,1.6,8.1,2.2,6070.326846007272
3.29,34.13,47.33,15.25,4.91,67.58,1.55,8.94,1.77,6489.454362195726
3.44,37.25,46.95,12.36,5.32,69.46,1.46,9.22,2.18,6697.0456711362785
1.79,37.09,50.33,10.79,5.26,72.0,1.69,7.76,2.5,7129.2081211096265
2.7,37.2,42.7,17.4,5.1,63.8,1.3,8.8,3.6,6315.266349800202
3.14,41.84,50.51,4.51,5.81,76.23,1.66,9.32,2.47,7501.681136782626
3.1,35.5,44.8,16.6,5.1,65.0,1.4,9.3,2.6,6350.063512802286
2.53,37.04,55.68,4.75,5.49,77.47,2.04,8.83,1.42,7520.754668149681
3.38,35.11,52.23,9.28,5.27,73.04,1.74,9.59,1.08,7127.514858928461
3.49,39.42,46.42,10.67,5.32,68.98,1.29,9.72,4.02,6755.733266309076
2.56,37.77,54.82,4.85,5.49,78.47,1.65,8.91,0.63,7533.543800841966
1.92,36.47,53.84,7.77,5.15,75.32,1.65,8.38,1.73,7298.873868226812
2.1,33.84,61.98,2.08,5.5,81.52,1.54,8.64,0.72,7870.752872193594
4.26,37.53,53.79,4.42,5.7,75.73,2.11,10.56,1.48,7186.970761650084
5.69,35.57,54.49,4.25,5.6,75.95,1.55,11.84,0.81,7107.8241497558065
3.9,36.3,58.17,1.63,5.58,79.95,1.9,10.26,0.68,7606.005722663829
2.0,33.1,45.7,19.2,4.6,64.5,1.3,8.6,1.8,6308.463423841911
2.22,38.05,56.47,3.26,5.54,79.44,2.22,8.87,0.67,7766.156455793601
3.57,39.81,46.75,9.87,5.41,69.66,1.53,10.13,3.4,6788.128473129351
2.03,37.92,56.68,3.37,5.55,79.43,1.63,8.77,1.25,7708.843877359432
4.31,38.57,53.88,3.24,5.74,77.66,1.7,10.8,0.86,7400.444061693083
2.01,33.39,59.22,5.38,5.23,78.46,1.41,8.78,0.74,7522.2678023069
3.3,39.68,45.06,11.96,5.21,68.47,1.49,9.93,2.94,6647.6690319562285
2.9,34.2,49.1,13.8,5.2,68.1,1.4,9.6,1.9,6596.512388929512
5.69,38.47,51.62,4.22,5.75,74.79,1.71,12.11,1.42,7025.204642044842
2.8,35.1,52.6,9.5,5.14,73.23,1.79,9.62,0.72,7056.473965119402
3.37,35.81,50.17,10.65,5.16,70.26,1.56,10.17,2.2,6787.712152783356
2.22,36.68,56.85,4.25,5.51,78.65,1.67,9.15,0.77,7629.355699108942
2.1,33.46,49.95,14.49,4.92,68.79,1.49,9.19,1.12,6664.9588573651645
2.6,36.74,53.64,7.02,5.33,75.22,1.76,9.66,1.01,7187.7816387036655
3.41,41.05,47.64,7.9,5.39,70.93,1.22,10.38,4.18,6984.273665542563
2.34,36.67,48.33,12.66,5.18,69.69,1.64,9.49,1.34,6752.144384534889
1.84,37.54,53.96,6.66,5.45,75.91,1.5,9.15,1.33,7457.964190048977
2.3,37.7,54.2,5.8,5.4,76.7,1.7,9.6,0.8,7448.515398475797
4.52,36.31,50.19,8.98,5.39,70.63,1.71,11.62,1.67,6705.880812657801
2.15,35.11,51.8,10.94,5.22,71.93,1.69,9.53,0.69,6983.59463381424
3.64,39.51,55.12,1.73,5.72,78.46,2.02,10.95,1.12,7464.0167983316305
2.4,38.4,53.9,5.3,5.7,76.0,1.9,9.9,1.2,7432.204719445453
3.8,37.0,53.0,6.2,5.4,73.1,1.8,11.2,2.3,7071.422680339554
2.3,40.8,48.0,8.9,5.6,71.6,1.4,9.9,2.6,7076.553725601648
3.19,34.77,54.99,7.05,5.24,73.77,1.71,10.7,1.53,7057.689413689158
2.65,39.23,52.81,5.31,5.68,76.31,1.67,10.36,0.67,7413.167308743855
7.17,37.65,41.51,13.67,5.26,62.11,1.32,14.63,3.01,5833.437437866369
9.22,33.93,52.97,3.88,5.75,71.48,1.46,16.57,0.86,6412.551697978113
11.89,34.05,44.73,9.33,5.57,62.12,1.7,19.25,2.03,5464.931430465681
8.37,34.14,37.44,20.05,4.77,52.3,1.08,11.59,10.21,5050.0622261745575
2.81,40.38,51.21,5.6,5.56,75.23,2.03,7.52,4.06,7392.333043617345
5.87,37.51,41.93,14.69,4.93,63.9,0.95,10.62,4.91,6061.97925823296
1.77,37.94,51.78,8.51,5.21,75.44,1.6,7.17,2.07,7364.065583583166
2.8,39.0,46.5,11.7,5.6,69.9,1.8,8.1,2.9,6846.609136991307
2.2,30.0,37.8,30.0,4.2,53.8,1.1,7.6,3.3,5295.731836503066
3.4,39.3,44.0,13.3,5.2,67.4,1.6,8.9,3.6,6600.606983904687
3.6,40.4,43.4,12.6,5.3,68.8,1.4,9.2,2.7,6771.555952115754
1.46,38.72,58.16,1.66,5.77,82.33,2.02,7.32,0.9,8128.361741790714
2.21,39.71,49.08,9.0,5.33,73.1,1.75,8.02,2.8,7148.2038078209525
2.46,42.25,49.85,5.44,5.78,76.9,1.99,8.35,1.54,7606.825281765877
7.06,36.72,43.01,13.21,5.32,62.55,1.51,12.45,4.96,5920.282057894563
6.23,34.34,51.31,8.12,5.32,70.85,1.61,11.78,2.32,6599.847948353699
2.51,34.67,52.43,10.39,5.1,73.75,1.64,8.49,0.63,7097.026163074248
2.55,39.21,49.59,8.65,5.28,72.67,1.68,8.59,3.13,7018.879269355929
2.12,35.65,54.94,7.29,5.32,76.6,1.78,8.22,0.79,7378.546953807705
7.71,35.41,49.53,7.35,5.57,68.67,1.49,13.24,3.68,6359.36172636627
1.8,32.5,40.9,24.8,4.7,60.1,1.3,8.0,1.1,5891.888721294165
2.7,38.9,41.1,17.3,5.1,64.1,1.5,8.8,3.2,6330.932398077201
2.1,44.1,40.6,13.2,5.4,66.7,1.5,8.3,4.9,6772.066575988446
3.14,36.73,52.15,7.98,5.25,74.61,1.73,9.27,1.16,7159.749000016071
2.14,35.83,60.04,1.99,5.46,81.43,1.95,8.45,0.72,7809.405422201544
6.17,40.71,41.98,11.14,5.56,65.21,1.44,12.07,4.58,6246.749235524247
3.8,36.8,44.2,15.2,5.1,65.5,1.4,10.0,2.8,6318.044483497593
2.89,38.16,53.91,5.04,5.54,76.37,1.91,9.21,1.93,7390.035663724392
2.2,37.3,57.4,3.1,5.6,79.8,2.2,8.6,0.7,7830.144332879398
2.89,37.7,55.9,3.51,5.64,78.16,1.86,9.22,1.61,7667.589305266454
2.16,38.93,55.57,3.34,5.68,79.5,1.9,8.61,0.97,7717.107372269271
8.61,33.57,40.54,17.28,5.02,55.79,1.06,14.38,6.47,5216.97325126947
3.2,36.3,47.2,13.3,5.3,68.8,1.6,9.6,1.4,6604.592373757464
3.06,38.81,51.76,6.37,5.38,74.04,1.79,9.51,2.91,7230.712331007564
5.48,37.7,38.44,18.38,4.94,57.7,1.21,11.7,6.07,5669.485973814486
2.22,36.81,51.31,9.66,5.17,73.11,1.54,8.84,1.68,7074.721037126358
3.83,37.87,54.38,3.92,5.72,77.54,1.75,10.27,0.8,7401.212156669058
6.22,37.96,44.13,11.69,5.35,64.84,1.28,12.4,4.44,6206.469391160712
8.27,36.78,44.9,10.05,5.6,63.98,1.5,14.25,4.62,5951.176373798451
1.85,37.51,56.61,4.03,5.52,79.79,1.57,8.58,0.51,7729.583676544032
2.89,39.11,54.67,3.33,5.58,77.32,2.15,9.52,2.1,7542.020076398739
2.48,35.36,51.07,11.09,5.19,70.8,1.81,9.17,1.94,6871.294957058988
2.78,38.6,51.64,6.98,5.46,75.42,1.88,9.48,0.78,7315.27955060234
2.22,38.72,53.55,5.51,5.49,77.27,1.79,9.02,0.92,7532.157735092004
2.32,38.82,52.06,6.8,5.42,74.72,1.5,9.2,2.36,7290.304418884449
8.42,35.59,46.85,9.14,5.5,66.33,1.47,14.66,2.9,6094.3907161282705
5.9,35.07,57.29,1.74,5.73,77.8,1.63,12.46,0.64,7219.5087553262965
6.22,35.12,45.44,13.22,4.99,62.7,1.34,12.81,4.94,5914.987224056544
3.33,39.74,53.81,3.12,5.62,78.76,1.55,10.25,0.7,7566.91579424334
2.53,35.57,55.35,6.55,5.44,76.03,1.76,9.55,0.67,7341.6937240908155
2.29,35.95,59.56,2.2,5.55,80.75,1.51,9.37,0.62,7761.0852915870955
2.18,33.31,54.92,9.59,5.07,74.08,1.41,9.28,0.57,7099.821376641948
1.88,36.65,53.99,7.48,5.18,75.59,1.91,9.04,0.8,7334.52608999706
2.36,37.05,54.97,5.62,5.39,76.92,1.73,9.59,0.75,7418.455820330901
1.56,39.24,53.83,5.37,5.55,77.5,1.71,8.91,0.96,7632.811663139778
3.2,41.1,45.4,10.3,5.2,68.3,1.5,10.4,4.3,6818.43379265538
2.69,38.19,55.18,3.94,5.62,78.01,1.7,9.96,0.77,7570.009292901715
2.7,37.6,53.19,6.51,5.38,75.71,1.59,9.98,0.83,7312.736309905305
2.6,40.29,53.92,3.19,5.67,78.92,1.64,9.94,0.64,7632.628695238083
4.32,40.72,50.28,4.68,5.6,73.93,1.45,11.49,2.85,7132.519358855817
2.51,38.06,53.25,6.18,5.43,75.77,1.95,9.9,0.77,7383.2704801952195
8.19,38.21,45.9,7.7,5.56,66.91,1.51,15.0,3.32,6207.570704828694
2.5,40.1,51.6,5.8,5.7,75.2,1.6,10.0,1.7,7359.65165163969
2.8,39.7,48.8,8.7,5.5,72.5,1.8,10.4,1.1,7053.752234881296
5.94,39.04,51.12,3.9,5.55,72.98,1.53,13.21,2.83,6886.461643047481
3.2,43.5,46.2,7.1,5.5,72.8,1.4,10.8,2.4,7195.584612445256
4.65,40.9,50.01,4.44,5.58,73.45,1.69,12.13,2.71,6966.127097501868
5.7,31.1,49.2,14.0,4.9,65.9,1.3,13.1,0.8,6076.039318620654
2.51,34.74,59.21,3.54,5.49,78.06,1.77,10.37,0.77,7632.174343459431
9.57,37.3,45.73,7.4,5.64,66.95,1.37,16.8,1.84,6119.328767020188
2.6,39.72,50.51,7.17,5.44,73.76,1.64,10.62,1.37,7219.632962359674
3.5,37.3,46.2,13.0,5.2,66.8,1.5,11.8,1.7,6602.845490671749
3.23,37.9,51.83,7.04,5.52,71.63,1.75,11.76,2.3,7050.999103572717
2.53,39.66,54.36,3.45,5.72,77.42,1.66,11.2,0.55,7613.842966015151
12.26,36.28,46.71,4.75,6.05,65.75,1.66,19.91,1.88,5775.059518345214
6.9,38.0,41.5,13.6,5.0,57.5,1.2,15.4,7.3,5720.244219491544
7.49,33.37,50.09,9.05,5.3,68.67,1.41,10.96,4.61,6422.8136380293845
1.76,39.01,48.03,11.2,5.12,69.94,1.41,6.54,5.79,7055.049736571537
2.6,36.8,49.7,10.9,5.1,70.2,1.5,7.6,4.7,6932.581446411981
2.08,39.0,46.03,12.89,5.16,68.36,1.44,7.18,4.97,6823.979175842499
5.8,37.14,43.76,13.3,4.9,61.78,1.29,10.66,8.07,6059.139311216649
3.07,39.21,45.63,12.09,5.19,69.26,1.69,8.24,3.53,6737.73237515971
2.0,38.08,52.98,6.94,5.51,75.84,1.63,7.52,2.56,7449.629951372016
2.03,40.46,49.88,7.63,5.4,75.06,1.76,7.56,2.59,7350.550466835534
3.24,40.75,51.73,4.28,5.57,77.18,1.76,8.7,2.51,7449.90836448381
7.85,34.6,36.34,21.21,5.03,55.66,1.2,12.8,4.1,5176.4971376760695
3.59,37.33,50.66,8.42,5.06,70.78,1.81,9.11,4.82,6905.503381636785
3.43,36.23,40.71,19.63,4.68,61.3,1.31,9.01,4.07,6060.4433548960915
1.7,39.63,54.85,3.82,5.54,78.45,1.94,7.67,2.58,7828.691163373831
1.74,34.05,50.57,13.64,5.04,71.33,1.46,7.72,0.81,6933.262097515506
2.16,39.32,45.59,12.93,5.1,69.31,1.47,8.1,3.09,6790.713987162228
2.3,40.98,48.61,8.11,5.41,73.06,1.32,8.35,3.75,7214.219603632239
1.91,37.97,50.74,9.38,5.24,73.19,1.72,8.01,2.46,7173.370181062514
1.83,41.78,43.13,13.26,5.4,69.08,1.55,8.0,2.71,6861.036446834841
2.5,33.1,52.3,12.1,5.1,71.7,1.8,8.6,0.7,6873.200909125644
2.09,37.28,49.12,11.51,5.03,70.22,1.5,8.26,3.48,6918.35743503315
3.75,41.68,46.92,7.65,5.54,71.35,1.68,9.74,4.04,7040.350144790464
2.61,37.59,47.26,12.54,5.13,68.82,1.25,8.73,3.53,6771.850265199111
3.28,38.12,50.22,8.38,5.26,73.54,1.82,9.33,1.67,7048.419899848518
4.29,35.04,49.02,11.65,5.38,70.05,1.53,10.24,1.15,6642.304244931018
2.71,36.36,55.62,5.31,5.31,78.01,1.63,8.86,0.88,7440.997449100512
3.5,39.2,51.0,6.3,5.6,72.5,1.8,9.6,4.2,7178.109478444806
6.83,37.35,41.17,14.65,5.23,62.47,1.19,12.57,3.89,5817.6264316241995
2.51,34.87,51.56,11.06,5.15,70.89,1.65,8.76,2.49,6907.594042791747
2.09,34.84,54.6,8.47,5.2,74.52,2.01,8.39,1.41,7238.440519709406
2.1,42.96,49.06,5.88,5.66,75.42,1.72,8.4,2.92,7423.524304686408
1.78,37.09,50.74,10.39,5.43,73.86,1.42,8.21,0.69,7216.666438958658
3.27,34.68,47.68,14.37,4.91,66.89,1.26,9.59,2.98,6463.42050781074
2.1,36.38,51.23,10.29,5.1,73.61,1.56,8.58,0.86,7038.269395740351
2.15,38.14,46.64,13.07,5.11,68.83,1.37,8.64,2.98,6786.5153174745865
3.0,29.7,44.0,23.3,4.5,60.2,1.4,9.4,1.2,5784.871408232492
4.9,38.14,43.03,13.93,4.68,62.79,1.13,11.13,6.34,6174.567427396986
11.14,35.64,41.09,12.13,5.21,61.03,1.21,16.69,3.73,5337.364344017447
3.36,38.46,50.98,7.2,5.62,74.22,1.71,9.86,1.39,7140.780873733146
2.84,40.24,48.29,8.63,5.09,71.33,1.62,9.42,3.91,7002.364300650396
3.24,38.42,47.7,10.64,5.29,70.94,1.61,9.81,1.71,6849.483874301412
3.86,36.45,53.65,6.04,5.48,75.88,1.56,10.42,0.62,7198.826467845957
2.45,36.61,48.88,12.06,5.18,69.78,1.44,9.21,2.33,6794.389493567427
3.0,36.9,55.1,5.0,5.5,75.9,2.2,9.7,1.7,7382.246731733262
5.14,39.13,42.38,13.35,4.97,63.81,1.33,11.63,4.91,6147.885772773561
3.29,37.56,52.21,6.94,5.37,74.76,1.82,10.0,1.11,7252.822866812266
2.95,36.5,53.96,6.59,5.42,75.62,1.76,9.72,0.89,7278.80663760048
